2014,0.0,273,2014-11-01,2014-15 Wildfire,"Doyles Creek Rd, Webbs Creek"
2014,0.0,184,2014-11-01,2014-15 Wildfire,Finchley Camping Ground
2014,0.0,66,2014-11-06,2014-15 Wildfire,Blakemans Lookout Fire
2014,330000.0,2447,2014-11-02,2014-15 Wildfire,Sheep Trig
2014,0.0,188,2014-11-03,2014-15 Wildfire,Yanga NP - Roadside rest area
2014,0.0,106,2014-10-31,2014-15 Wildfire,"Tree Alight, Murray Valley NP"
2014,0.0,2,2014-10-21,2014-15 Wildfire,Millewa River Road Mathoura
2014,0.0,76,2014-11-30,2014-15 Wildfire,Link Trail Lightning Strike
2014,0.0,77,2014-11-30,2014-15 Wildfire,Bala Trig
2014,0.0,482,2014-11-26,2014-15 Wildfire,Baerami Range
2014,0.0,347,2014-11-30,2014-15 Wildfire,Bulga Creek Number 2
2014,1740000.0,7446,2014-11-30,2014-15 Wildfire,Gorriks Creek
